File,Stato,Totale feature,Feature invalide
Liguria\A226_ALTARE_ple.gml,Valido,3333,0
Liguria\A261_AMEGLIA_ple.gml,Valido,13446,0
Liguria\A278_ANDORA_ple.gml,Valido,25833,0
Liguria\A338_APRICALE_ple.gml,Valido,17780,0
Liguria\A344_AQUILA D`ARROSCIA_ple.gml,Valido,6850,0
Liguria\A373_ARCOLA_ple.gml,Valido,14895,0
Liguria\A388_ARENZANO_ple.gml,Valido,8718,0
Liguria\A418_ARMO_ple.gml,Valido,3253,0
Liguria\A422_ARNASCO_ple.gml,Contiene geometrie invalide,3791,1
Liguria\A499_AURIGO_ple.gml,Valido,7481,0
Liguria\A506_AVEGNO_ple.gml,Valido,11343,0
Liguria\A536_BADALUCCO_ple.gml,Valido,11325,0
Liguria\A581_BAIARDO_ple.gml,Valido,13789,0
Liguria\A593_BALESTRINO_ple.gml,Valido,5602,0
Liguria\A647_BARDINETO_ple.gml,Valido,9317,0
Liguria\A658_BARGAGLI_ple.gml,Valido,16795,0
Liguria\A796_BERGEGGI_ple.gml,Valido,4368,0
Liguria\A836_BEVERINO_ple.gml,Valido,19633,0
Liguria\A922_BOGLIASCO_ple.gml,Valido,5231,0
Liguria\A931_BOISSANO_ple.gml,Contiene geometrie invalide,3958,1
Liguria\A932_BOLANO_ple.gml,Valido,11019,0
Liguria\A961_BONASSOLA_ple.gml,Valido,5704,0
Liguria\A984_BORDIGHERA_ple.gml,Valido,13203,0
Liguria\A992_BORGHETTO DI VARA_ple.gml,Valido,11694,0
Liguria\A993_BORGHETTO D`ARROSCIA_ple.gml,Valido,18343,0
Liguria\A999_BORGHETTO SANTO SPIRITO_ple.gml,Valido,4570,0
Liguria\B005_BORGIO-VEREZZI_ple.gml,Valido,3619,0
Liguria\B020_BORGOMARO_ple.gml,Contiene geometrie invalide,19575,1
Liguria\B048_BORMIDA_ple.gml,Valido,4244,0
Liguria\B067_BORZONASCA_ple.gml,Valido,27785,0
Liguria\B214_BRUGNATO_ple.gml,Valido,4769,0
Liguria\B282_BUSALLA_ple.gml,Valido,9723,0
Liguria\B369_CAIRO MONTENOTTE_ple.gml,Valido,26972,0
Liguria\B409_CALICE LIGURE_ple.gml,Valido,10247,0
Liguria\B410_CALICE AL CORNOVIGLIO_ple.gml,Valido,17487,0
Liguria\B416_CALIZZANO_ple.gml,Valido,16036,0
Liguria\B490_CAMOGLI_ple.gml,Valido,8003,0
Liguria\B538_CAMPO LIGURE_ple.gml,Valido,4853,0
Liguria\B551_CAMPOMORONE_ple.gml,Valido,8626,0
Liguria\B559_CAMPOROSSO_ple.gml,Valido,13995,0
Liguria\B726_CARASCO_ple.gml,Valido,8236,0
Liguria\B734_CARAVONICA_ple.gml,Valido,4514,0
Liguria\B748_CARCARE_ple.gml,Valido,5240,0
Liguria\B838_CARRO_ple.gml,Valido,8038,0
Liguria\B839_CARRODANO_ple.gml,Valido,7390,0
Liguria\B927_CASANOVA LERRONE_ple.gml,Valido,20834,0
Liguria\B939_CASARZA LIGURE_ple.gml,Valido,13182,0
Liguria\B956_CASELLA_ple.gml,Valido,5393,0
Liguria\C063_CASTELBIANCO_ple.gml,Valido,7773,0
Liguria\C110_CASTEL VITTORIO_ple.gml,Valido,10001,0
Liguria\C143_CASTELLARO_ple.gml,Valido,6325,0
Liguria\C240_CASTELNUOVO MAGRA_ple.gml,Valido,12635,0
Liguria\C276_CASTELVECCHIO DI R B_ple.gml,Valido,7922,0
Liguria\C302_CASTIGLIONE CHIAVARESE_ple.gml,Valido,10287,0
Liguria\C443_CELLE LIGURE_ple.gml,Valido,9289,0
Liguria\C463_CENGIO_ple.gml,Valido,10530,0
Liguria\C481_CERANESI_ple.gml,Valido,12594,0
Liguria\C510_CERIALE_ple.gml,Valido,7371,0
Liguria\C511_CERIANA_ple.gml,Valido,16200,0
Liguria\C559_CERVO_ple.gml,Valido,3088,0
Liguria\C578_CESIO_ple.gml,Valido,5913,0
Liguria\C621_CHIAVARI_ple.gml,Valido,13056,0
Liguria\C657_CHIUSANICO_ple.gml,Contiene geometrie invalide,11394,1
Liguria\C660_CHIUSAVECCHIA_ple.gml,Valido,4038,0
Liguria\C673_CICAGNA_ple.gml,Valido,8562,0
Liguria\C718_CIPRESSA_ple.gml,Valido,13329,0
Liguria\C729_CISANO SUL NEVA_ple.gml,Valido,6292,0
Liguria\C755_CIVEZZA_ple.gml,Valido,3900,0
Liguria\C823_COGOLETO_ple.gml,Valido,9252,0
Liguria\C826_COGORNO_ple.gml,Valido,11014,0
Liguria\C995_COREGLIA LIGURE_ple.gml,Valido,4365,0
Liguria\D087_COSIO D`ARROSCIA_ple.gml,Valido,12249,0
Liguria\D095_COSSERIA_ple.gml,Valido,7563,0
Liguria\D114_COSTARAINERA_ple.gml,Valido,3865,0
Liguria\D175_CROCEFIESCHI_ple.gml,Valido,4373,0
Liguria\D255_DAVAGNA_ple.gml,Valido,22061,0
Liguria\D264_DEGO_ple.gml,Valido,23099,0
Liguria\D265_DEIVA MARINA_ple.gml,Valido,6659,0
Liguria\D293_DIANO ARENTINO_ple.gml,Valido,7544,0
Liguria\D296_DIANO CASTELLO_ple.gml,Valido,6528,0
Liguria\D297_DIANO MARINA_ple.gml,Valido,9637,0
Liguria\D298_DIANO SAN PIETRO_ple.gml,Valido,11248,0
Liguria\D318_DOLCEACQUA_ple.gml,Valido,12532,0
Liguria\D319_DOLCEDO_ple.gml,Valido,15057,0
Liguria\D424_ERLI_ple.gml,Valido,7079,0
Liguria\D509_FASCIA_ple.gml,Valido,11699,0
Liguria\D512_FAVALE DI MALVARO_ple.gml,Valido,8749,0
Liguria\D522_ORCO FEGLINO_ple.gml,Contiene geometrie invalide,9383,1
Liguria\D600_FINALE LIGURE_ple.gml,Valido,21493,0
Liguria\D655_FOLLO_ple.gml,Valido,16722,0
Liguria\D677_FONTANIGORDA_ple.gml,Valido,11170,0
Liguria\D758_FRAMURA_ple.gml,Valido,6251,0
Liguria\D927_GARLENDA_ple.gml,Valido,7463,0
Liguria\D969_GENOVA_ple.gml,Contiene geometrie invalide,179001,1
Liguria\E064_GIUSTENICE_ple.gml,Contiene geometrie invalide,7012,1
Liguria\E066_GIUSVALLA_ple.gml,Valido,6146,0
Liguria\E070_SESTA GODANO_ple.gml,Valido,24676,0
Liguria\E109_GORRETO_ple.gml,Valido,13975,0
Liguria\E290_IMPERIA_ple.gml,Valido,63081,0
Liguria\E341_ISOLA DEL CANTONE_ple.gml,Valido,19942,0
Liguria\E346_ISOLABONA_ple.gml,Valido,6473,0
Liguria\E414_LAIGUEGLIA_ple.gml,Valido,3186,0
Liguria\E463_LA SPEZIA_ple.gml,Contiene geometrie invalide,63528,1
Liguria\E488_LAVAGNA_ple.gml,Valido,13763,0
Liguria\E519_LEIVI_ple.gml,Valido,8098,0
Liguria\E542_LERICI_ple.gml,Contiene geometrie invalide,17331,1
Liguria\E560_LEVANTO_ple.gml,Valido,15743,0
Liguria\E632_LOANO_ple.gml,Valido,10516,0
Liguria\E695_LORSICA_ple.gml,Contiene geometrie invalide,10372,1
Liguria\E719_LUCINASCO_ple.gml,Valido,6381,0
Liguria\E737_LUMARZO_ple.gml,Valido,21686,0
Liguria\E816_MAGLIOLO_ple.gml,Valido,8041,0
Liguria\E842_MAISSANA_ple.gml,Valido,15855,0
Liguria\E860_MALLARE_ple.gml,Valido,7588,0
Liguria\F020_MASONE_ple.gml,Valido,6923,0
Liguria\F046_MASSIMINO_ple.gml,Valido,2690,0
Liguria\F098_MELE_ple.gml,Valido,4300,0
Liguria\F123_MENDATICA_ple.gml,Valido,11515,0
Liguria\F173_MEZZANEGO_ple.gml,Valido,12889,0
Liguria\F202_MIGNANEGO_ple.gml,Valido,10704,0
Liguria\F213_MILLESIMO_ple.gml,Valido,6067,0
Liguria\F226_MIOGLIA_ple.gml,Valido,5972,0
Liguria\F256_MOCONESI_ple.gml,Valido,13204,0
Liguria\F290_MOLINI DI TRIORA_ple.gml,Valido,28691,0
Liguria\F354_MONEGLIA_ple.gml,Valido,11999,0
Liguria\F445_MONTEBRUNO_ple.gml,Contiene geometrie invalide,13387,1
Liguria\F528_MONTEGROSSO PIAN LATTE_ple.gml,Valido,6870,0
Liguria\F609_MONTEROSSO AL MARE_ple.gml,Valido,7474,0
Liguria\F682_MONTOGGIO_ple.gml,Valido,27733,0
Liguria\F813_MURIALDO_ple.gml,Contiene geometrie invalide,13927,1
Liguria\F847_NASINO_ple.gml,Valido,11738,0
Liguria\F858_NE_ple.gml,Valido,27940,0
Liguria\F862_NEIRONE_ple.gml,Valido,19720,0
Liguria\F926_NOLI_ple.gml,Valido,9567,0
Liguria\G041_OLIVETTA SAN MICHELE_ple.gml,Valido,6833,0
Liguria\G076_ONZO_ple.gml,Valido,4829,0
Liguria\G093_ORERO_ple.gml,Contiene geometrie invalide,8090,2
Liguria\G143_LUNI_ple.gml,Valido,12044,0
Liguria\G144_ORTOVERO_ple.gml,Valido,7914,0
Liguria\G155_OSIGLIA_ple.gml,Valido,7280,0
Liguria\G164_OSPEDALETTI_ple.gml,Valido,6505,0
Liguria\G281_PALLARE_ple.gml,Valido,7468,0
Liguria\G454_PERINALDO_ple.gml,Valido,18693,0
Liguria\G542_PIANA CRIXIA_ple.gml,Valido,10407,0
Liguria\G605_PIETRA LIGURE_ple.gml,Valido,9403,0
Liguria\G607_PIETRABRUNA_ple.gml,Valido,9314,0
Liguria\G632_PIEVE DI TECO_ple.gml,Valido,19016,0
Liguria\G646_PIEVE LIGURE_ple.gml,Valido,3549,0
Liguria\G660_PIGNA_ple.gml,Valido,20832,0
Liguria\G664_PIGNONE_ple.gml,Valido,6447,0
Liguria\G741_PLODIO_ple.gml,Valido,3667,0
Liguria\G814_POMPEIANA_ple.gml,Valido,5679,0
Liguria\G840_PONTEDASSIO_ple.gml,Valido,14733,0
Liguria\G866_PONTINVREA_ple.gml,Valido,5539,0
Liguria\G890_PORNASSIO_ple.gml,Valido,14481,0
Liguria\G913_PORTOFINO_ple.gml,Valido,1483,0
Liguria\G925_PORTOVENERE_ple.gml,Valido,6206,0
Liguria\H027_PRELA`_ple.gml,Valido,14080,0
Liguria\H073_PROPATA_ple.gml,Valido,11524,0
Liguria\H126_QUILIANO_ple.gml,Contiene geometrie invalide,18874,1
Liguria\H180_RANZO_ple.gml,Contiene geometrie invalide,9640,1
Liguria\H183_RAPALLO_ple.gml,Valido,29767,0
Liguria\H212_RECCO_ple.gml,Valido,9957,0
Liguria\H257_REZZO_ple.gml,Valido,19765,0
Liguria\H258_REZZOAGLIO_ple.gml,Valido,50203,0
Liguria\H266_RIALTO_ple.gml,Valido,7373,0
Liguria\H275_RICCO` D GOLFO D SPEZIA_ple.gml,Valido,22775,0
Liguria\H304_RIOMAGGIORE_ple.gml,Valido,30272,0
Liguria\H328_RIVA LIGURE_ple.gml,Valido,3369,0
Liguria\H452_ROCCAVIGNALE_ple.gml,Valido,9222,0
Liguria\H460_ROCCHETTA NERVINA_ple.gml,Valido,4492,0
Liguria\H461_ROCCHETTA DI VARA_ple.gml,Valido,12758,0
Liguria\H536_RONCO SCRIVIA_ple.gml,Valido,14316,0
Liguria\H546_RONDANINA_ple.gml,Valido,10362,0
Liguria\H581_ROSSIGLIONE_ple.gml,Contiene geometrie invalide,6274,1
Liguria\H599_ROVEGNO_ple.gml,Valido,26650,0
Liguria\H763_SAN BARTOLOMEO AL MARE_ple.gml,Valido,10969,0
Liguria\H780_SAN BIAGIO DELLA CIMA_ple.gml,Valido,5156,0
Liguria\H802_SAN COLOMBANO CERTENOLI_ple.gml,Valido,23660,0
Liguria\H957_SAN LORENZO AL MARE_ple.gml,Valido,2424,0
Liguria\I138_SAN REMO_ple.gml,Valido,66409,0
Liguria\I225_SANTA MARGHERITA LIGURE_ple.gml,Valido,10866,0
Liguria\I346_SANT`OLCESE_ple.gml,Valido,14564,0
Liguria\I363_SANTO STEFANO DI MAGRA_ple.gml,Valido,12800,0
Liguria\I365_SANTO STEFANO AL MARE_ple.gml,Valido,3756,0
Liguria\I368_SANTO STEFANO D`AVETO_ple.gml,Contiene geometrie invalide,29412,2
Liguria\I449_SARZANA_ple.gml,Valido,23967,0
Liguria\I453_SASSELLO_ple.gml,Valido,16040,0
Liguria\I475_SAVIGNONE_ple.gml,Valido,12594,0
Liguria\I480_SAVONA_ple.gml,Valido,23412,0
Liguria\I556_SEBORGA_ple.gml,Valido,3131,0
Liguria\I640_SERRA RICCO`_ple.gml,Valido,15446,0
Liguria\I693_SESTRI LEVANTE_ple.gml,Valido,19332,0
Liguria\I796_SOLDANO_ple.gml,Valido,3868,0
Liguria\I852_SORI_ple.gml,Valido,14115,0
Liguria\I926_SPOTORNO_ple.gml,Valido,5600,0
Liguria\I946_STELLA_ple.gml,Valido,15751,0
Liguria\I947_STELLANELLO_ple.gml,Valido,17036,0
Liguria\L024_TAGGIA_ple.gml,Valido,21345,0
Liguria\L146_TERZORIO_ple.gml,Valido,3341,0
Liguria\L152_TESTICO_ple.gml,Valido,8685,0
Liguria\L167_TIGLIETO_ple.gml,Valido,4965,0
Liguria\L190_TOIRANO_ple.gml,Valido,7001,0
Liguria\L298_TORRIGLIA_ple.gml,Valido,48104,0
Liguria\L315_TOVO SAN GIACOMO_ple.gml,Valido,9653,0
Liguria\L416_TRIBOGNA_ple.gml,Valido,6839,0
Liguria\L430_TRIORA_ple.gml,Valido,20021,0
Liguria\L499_URBE_ple.gml,Valido,9094,0
Liguria\L507_USCIO_ple.gml,Valido,11730,0
Liguria\L528_VADO LIGURE_ple.gml,Valido,13766,0
Liguria\L546_VALBREVENNA_ple.gml,Valido,32956,0
Liguria\L596_VALLEBONA_ple.gml,Valido,5654,0
Liguria\L599_VALLECROSIA_ple.gml,Valido,5751,0
Liguria\L675_VARAZZE_ple.gml,Valido,20947,0
Liguria\L681_VARESE LIGURE_ple.gml,Contiene geometrie invalide,35270,2
Liguria\L693_VASIA_ple.gml,Valido,11928,0
Liguria\L730_VENDONE_ple.gml,Valido,6346,0
Liguria\L741_VENTIMIGLIA_ple.gml,Valido,57155,0
Liguria\L774_VERNAZZA_ple.gml,Valido,16097,0
Liguria\L809_VESSALICO_ple.gml,Valido,6290,0
Liguria\L819_VEZZANO LIGURE_ple.gml,Valido,14587,0
Liguria\L823_VEZZI PORTIO_ple.gml,Valido,7421,0
Liguria\L943_VILLA FARALDI_ple.gml,Valido,10053,0
Liguria\L975_VILLANOVA D`ALBENGA_ple.gml,Valido,9211,0
Liguria\M105_VOBBIA_ple.gml,Valido,25382,0
Liguria\M177_ZIGNAGO_ple.gml,Contiene geometrie invalide,11465,1
Liguria\M182_ZOAGLI_ple.gml,Valido,8153,0
Liguria\M197_ZUCCARELLO_ple.gml,Valido,2951,0
Liguria\M387_MONTALTO CARPASIO_ple.gml,Valido,13590,0
Lombardia\A004_ABBADIA CERRETO_ple.gml,Valido,663,0
Lombardia\A005_ABBADIA LARIANA_ple.gml,Valido,6925,0
Lombardia\A010_ABBIATEGRASSO_ple.gml,Valido,14307,0
Lombardia\A034_ACQUAFREDDA_ple.gml,Valido,2142,0
Lombardia\A038_ACQUANEGRA SUL CHIESE_ple.gml,Valido,6426,0
Lombardia\A039_ACQUANEGRA CREMONESE_ple.gml,Valido,1770,0
Lombardia\A057_ADRARA SAN MARTINO_ple.gml,Valido,5838,0
Lombardia\A058_ADRARA SAN ROCCO_ple.gml,Valido,3563,0
Lombardia\A060_ADRO_ple.gml,Valido,5719,0
Lombardia\A076_AGNADELLO_ple.gml,Valido,3231,0
Lombardia\A082_AGNOSINE_ple.gml,Valido,4618,0
Lombardia\A085_AGRA_ple.gml,Valido,2912,0
Lombardia\A087_AGRATE BRIANZA_ple.gml,Contiene geometrie invalide,8020,2
Lombardia\A096_AICURZIO_ple.gml,Valido,1715,0
Lombardia\A112_AIRUNO_ple.gml,Valido,2906,0
Lombardia\A118_ALAGNA_ple.gml,Valido,2123,0
Lombardia\A127_ALBAIRATE_ple.gml,Valido,4241,0
Lombardia\A129_ALBANO SANT`ALESSANDRO_ple.gml,Valido,3577,0
Lombardia\A134_ALBAREDO ARNABOLDI_ple.gml,Valido,1122,0
Lombardia\A135_ALBAREDO PER SAN MARCO_ple.gml,Valido,2648,0
Lombardia\A143_ALBAVILLA_ple.gml,Valido,5982,0
Lombardia\A153_ALBESE CON CASSANO_ple.gml,Valido,4655,0
Lombardia\A159_ALBIATE_ple.gml,Valido,2998,0
Lombardia\A163_ALBINO_ple.gml,Valido,19573,0
Lombardia\A164_ALBIOLO_ple.gml,Valido,2412,0
Lombardia\A167_ALBIZZATE_ple.gml,Valido,3611,0
Lombardia\A171_ALBONESE_ple.gml,Valido,1458,0
Lombardia\A172_ALBOSAGGIA_ple.gml,Contiene geometrie invalide,26109,1
Lombardia\A175_ALBUZZANO_ple.gml,Valido,4094,0
Lombardia\A188_ALFIANELLO_ple.gml,Valido,3301,0
Lombardia\A193_ALGUA_ple.gml,Valido,4414,0
Lombardia\A214_ALME`_ple.gml,Valido,2686,0
Lombardia\A215_VILLA D`ALME_ple.gml,Valido,5279,0
Lombardia\A216_ALMENNO SAN BARTOLOMEO_ple.gml,Valido,8016,0
Lombardia\A217_ALMENNO SAN SALVATORE_ple.gml,Valido,4449,0
Lombardia\A224_ALSERIO_ple.gml,Valido,1090,0
Lombardia\A246_ALZANO LOMBARDO_ple.gml,Valido,9468,0
Lombardia\A249_ALZATE BRIANZA_ple.gml,Valido,3858,0
Lombardia\A259_AMBIVERE_ple.gml,Valido,2466,0
Lombardia\A273_ANDALO VALTELLINO_ple.gml,Valido,3485,0
Lombardia\A288_ANFO_ple.gml,Valido,2796,0
Lombardia\A290_ANGERA_ple.gml,Valido,8512,0
Lombardia\A293_ANGOLO TERME_ple.gml,Valido,8403,0
Lombardia\A299_ANNICCO_ple.gml,Valido,4304,0
Lombardia\A301_ANNONE DI BRIANZA_ple.gml,Valido,2269,0
Lombardia\A304_ANTEGNATE_ple.gml,Valido,3260,0
Lombardia\A319_ANZANO DEL PARCO_ple.gml,Valido,1416,0
Lombardia\A333_APPIANO GENTILE_ple.gml,Valido,6606,0
Lombardia\A337_APRICA_ple.gml,Valido,10154,0
Lombardia\A365_ARCENE_ple.gml,Valido,2416,0
Lombardia\A371_ARCISATE_ple.gml,Valido,8553,0
Lombardia\A375_ARCONATE_ple.gml,Contiene geometrie invalide,5330,1
Lombardia\A376_ARCORE_ple.gml,Valido,7271,0
Lombardia\A382_ARDENNO_ple.gml,Valido,20527,0
Lombardia\A383_ARDESIO_ple.gml,Valido,8190,0
Lombardia\A387_ARENA PO_ple.gml,Valido,6305,0
Lombardia\A389_ARESE_ple.gml,Valido,5367,0
Lombardia\A391_ARGEGNO_ple.gml,Valido,1823,0
Lombardia\A413_ARLUNO_ple.gml,Valido,9955,0
Lombardia\A430_AROSIO_ple.gml,Valido,2188,0
Lombardia\A440_ARZAGO D`ADDA_ple.gml,Valido,3004,0
Lombardia\A441_ARSAGO SEPRIO_ple.gml,Valido,8094,0
Lombardia\A451_ARTOGNE_ple.gml,Valido,6050,0
Lombardia\A470_ASOLA_ple.gml,Valido,12695,0
Lombardia\A473_ASSAGO_ple.gml,Valido,3198,0
Lombardia\A476_ASSO_ple.gml,Valido,4360,0
Lombardia\A511_AVERARA_ple.gml,Valido,1916,0
Lombardia\A517_AVIATICO_ple.gml,Valido,4073,0
Lombardia\A526_AZZANELLO_ple.gml,Valido,2420,0
Lombardia\A528_AZZANO SAN PAOLO_ple.gml,Valido,2262,0
Lombardia\A529_AZZANO MELLA_ple.gml,Valido,2067,0
Lombardia\A531_AZZATE_ple.gml,Valido,3624,0
Lombardia\A532_AZZIO_ple.gml,Valido,2158,0
Lombardia\A533_AZZONE_ple.gml,Valido,3696,0
Lombardia\A538_BADIA PAVESE_ple.gml,Valido,1739,0
Lombardia\A550_BAGNARIA_ple.gml,Valido,6346,0
Lombardia\A557_BAGNATICA_ple.gml,Valido,2545,0
Lombardia\A569_BAGNOLO MELLA_ple.gml,Valido,7737,0
Lombardia\A570_BAGNOLO CREMASCO_ple.gml,Valido,4625,0
Lombardia\A575_BAGNOLO SAN VITO_ple.gml,Valido,8586,0
Lombardia\A578_BAGOLINO_ple.gml,Valido,13741,0
Lombardia\A594_BALLABIO_ple.gml,Valido,4947,0
Lombardia\A618_BARANZATE_ple.gml,Valido,2560,0
Lombardia\A619_BARASSO_ple.gml,Valido,2205,0
Lombardia\A630_BARBARIGA_ple.gml,Valido,2698,0
Lombardia\A631_BARBATA_ple.gml,Valido,835,0
Lombardia\A634_BARBIANELLO_ple.gml,Contiene geometrie invalide,2492,1
Lombardia\A652_BAREGGIO_ple.gml,Valido,8612,0
Lombardia\A661_BARGHE_ple.gml,Valido,2212,0
Lombardia\A664_BARIANO_ple.gml,Valido,3670,0
Lombardia\A668_BARLASSINA_ple.gml,Contiene geometrie invalide,3218,1
Lombardia\A670_BARNI_ple.gml,Valido,2028,0
Lombardia\A683_BARZAGO_ple.gml,Valido,2320,0
Lombardia\A684_BARZANA_ple.gml,Valido,2096,0
Lombardia\A686_BARZANO`_ple.gml,Valido,2633,0
Lombardia\A687_BARZIO_ple.gml,Valido,4509,0
Lombardia\A690_BASCAPE_ple.gml,Valido,2349,0
Lombardia\A697_BASIANO_ple.gml,Valido,2308,0
Lombardia\A699_BASIGLIO_ple.gml,Valido,1460,0
Lombardia\A702_BASSANO BRESCIANO_ple.gml,Valido,2251,0
Lombardia\A705_TRONZANO LAGO MAGGIORE_ple.gml,Valido,4462,0
Lombardia\A712_BASTIDA PANCARANA_ple.gml,Contiene geometrie invalide,2382,1
Lombardia\A718_BATTUDA_ple.gml,Valido,1396,0
Lombardia\A728_BEDERO VALCUVIA_ple.gml,Valido,2224,0
Lombardia\A729_BEDIZZOLE_ple.gml,Valido,9966,0
Lombardia\A732_BEDULITA_ple.gml,Valido,3247,0
Lombardia\A741_BELGIOIOSO_ple.gml,Valido,5713,0
Lombardia\A745_BELLANO_ple.gml,Valido,20994,0
Lombardia\A751_BELLINZAGO LOMBARDO_ple.gml,Valido,1867,0
Lombardia\A759_BELLUSCO_ple.gml,Contiene geometrie invalide,4743,1
Lombardia\A777_BEMA_ple.gml,Valido,3973,0
Lombardia\A778_BENE LARIO_ple.gml,Valido,3769,0
Lombardia\A786_BERBENNO_ple.gml,Valido,5062,0
Lombardia\A787_BERBENNO DI VALTELLINA_ple.gml,Valido,20980,0
Lombardia\A791_BEREGAZZO CON FIGLIARO_ple.gml,Valido,3062,0
Lombardia\A792_BEREGUARDO_ple.gml,Valido,3781,0
Lombardia\A794_BERGAMO_ple.gml,Valido,23706,0
Lombardia\A799_BERLINGO_ple.gml,Valido,1524,0
Lombardia\A802_BERNAREGGIO_ple.gml,Valido,5725,0
Lombardia\A804_BERNATE TICINO_ple.gml,Contiene geometrie invalide,4765,1
Lombardia\A811_BERTONICO_ple.gml,Contiene geometrie invalide,1844,1
Lombardia\A815_BERZO SAN FERMO_ple.gml,Valido,2873,0
Lombardia\A816_BERZO DEMO_ple.gml,Valido,8954,0
Lombardia\A817_BERZO INFERIORE_ple.gml,Valido,4622,0
Lombardia\A818_BESANA IN BRIANZA_ple.gml,Valido,12458,0
Lombardia\A819_BESANO_ple.gml,Valido,2899,0
Lombardia\A820_BESATE_ple.gml,Valido,2606,0
Lombardia\A825_BESNATE_ple.gml,Valido,5825,0
Lombardia\A826_BESOZZO_ple.gml,Valido,10929,0
Lombardia\A845_BIANDRONNO_ple.gml,Valido,4145,0
Lombardia\A846_BIANZANO_ple.gml,Valido,2500,0
Lombardia\A848_BIANZONE_ple.gml,Valido,17591,0
Lombardia\A849_BIASSONO_ple.gml,Valido,6367,0
Lombardia\A861_BIENNO_ple.gml,Valido,7109,0
Lombardia\A870_BINAGO_ple.gml,Valido,4846,0
Lombardia\A872_BINASCO_ple.gml,Valido,2898,0
Lombardia\A878_BIONE_ple.gml,Valido,4088,0
Lombardia\A891_BISUSCHIO_ple.gml,Valido,4506,0
Lombardia\A898_BIZZARONE_ple.gml,Valido,1736,0
Lombardia\A903_BLELLO_ple.gml,Valido,1128,0
Lombardia\A904_BLESSAGNO_ple.gml,Valido,1770,0
Lombardia\A905_BLEVIO_ple.gml,Valido,4737,0
Lombardia\A918_BODIO LOMNAGO_ple.gml,Valido,2485,0
Lombardia\A919_BOFFALORA D`ADDA_ple.gml,Valido,1382,0
Lombardia\A920_BOFFALORA SOPRA TICINO_ple.gml,Valido,4186,0
Lombardia\A937_BOLGARE_ple.gml,Valido,4067,0
Lombardia\A940_BOLLATE_ple.gml,Contiene geometrie invalide,11201,1
Lombardia\A950_BOLTIERE_ple.gml,Valido,2454,0
Lombardia\A962_BONATE SOTTO_ple.gml,Valido,4315,0
Lombardia\A963_BONATE SOPRA_ple.gml,Valido,4664,0
Lombardia\A972_BONEMERSE_ple.gml,Valido,1598,0
Lombardia\A986_BORDOLANO_ple.gml,Valido,1195,0
Lombardia\A989_BORGARELLO_ple.gml,Valido,2086,0
Lombardia\A995_BORGHETTO LODIGIANO_ple.gml,Contiene geometrie invalide,5488,1
Lombardia\B010_BORGO DI TERZO_ple.gml,Valido,1211,0
Lombardia\B012_MOTTEGGIANA_ple.gml,Valido,3952,0
Lombardia\B014_SUARDI_ple.gml,Valido,3420,0
Lombardia\B017_BORGO SAN GIOVANNI_ple.gml,Valido,1730,0
Lombardia\B028_BORGO PRIOLO_ple.gml,Valido,9124,0
Lombardia\B030_BORGORATTO MORMOROLO_ple.gml,Valido,5260,0
Lombardia\B035_BORGO SAN GIACOMO_ple.gml,Valido,6123,0
Lombardia\B038_BORGO SAN SIRO_ple.gml,Valido,2460,0
Lombardia\B040_BORGOSATOLLO_ple.gml,Valido,4895,0
Lombardia\B049_BORMIO_ple.gml,Valido,7398,0
Lombardia\B051_BORNASCO_ple.gml,Valido,2552,0
Lombardia\B081_BOSISIO PARINI_ple.gml,Valido,2594,0
Lombardia\B082_BOSNASCO_ple.gml,Valido,1890,0
Lombardia\B083_BOSSICO_ple.gml,Valido,2661,0
Lombardia\B088_BOTTANUCO_ple.gml,Valido,3396,0
Lombardia\B091_BOTTICINO_ple.gml,Valido,8174,0
Lombardia\B100_BOVEGNO_ple.gml,Valido,6299,0
Lombardia\B102_BOVEZZO_ple.gml,Valido,3372,0
Lombardia\B105_BOVISIO MASCIAGO_ple.gml,Valido,5709,0
Lombardia\B110_BOZZOLO_ple.gml,Valido,5724,0
Lombardia\B112_BRACCA_ple.gml,Valido,4032,0
Lombardia\B117_BRALLO DI PREGOLA_ple.gml,Valido,29439,0
Lombardia\B120_BRANDICO_ple.gml,Valido,1353,0
Lombardia\B123_BRANZI_ple.gml,Valido,3483,0
Lombardia\B124_BRAONE_ple.gml,Valido,2964,0
Lombardia\B126_BREBBIA_ple.gml,Valido,4259,0
Lombardia\B129_CASTELVERDE_ple.gml,Valido,5980,0
Lombardia\B134_BREGNANO_ple.gml,Valido,5306,0
Lombardia\B137_BREMBATE_ple.gml,Valido,4248,0
Lombardia\B138_BREMBATE DI SOPRA_ple.gml,Valido,3821,0
Lombardia\B141_BREMBIO_ple.gml,Valido,2838,0
Lombardia\B142_BREME_ple.gml,Valido,4097,0
Lombardia\B144_BRENNA_ple.gml,Valido,2423,0
Lombardia\B149_BRENO_ple.gml,Valido,10966,0
Lombardia\B150_BRENTA_ple.gml,Valido,2410,0
Lombardia\B157_BRESCIA_ple.gml,Valido,59056,0
Lombardia\B159_BRESSANA BOTTARONE_ple.gml,Valido,5356,0
Lombardia\B162_BRESSO_ple.gml,Contiene geometrie invalide,3176,2
Lombardia\B166_BREZZO DI BEDERO_ple.gml,Valido,4705,0
Lombardia\B172_BRIENNO_ple.gml,Valido,3801,0
